40.4888752,-74.4226115
29.9662282,-90.0772990
41.8543565,-87.8568999
42.0652007,-87.8076219
37.6930337,-122.0978448
44.8847971,-93.3270323
30.3326449,-81.6543053
40.7258096,-74.2991960
43.0728379,-89.3999034
40.6242288,-74.2258493
33.8883253,-118.0489282
42.8999361,-78.8734141
38.9858973,-94.6722020
33.0118234,-96.7015866
34.1981821,-118.5492768
26.0100982,-80.1999906
40.6099186,-74.1194952
34.0560122,-84.3168903
33.9680470,-84.5680671
43.1622016,-77.6110726
43.0488844,-76.1451763
42.3315517,-83.0445352
36.0837928,-86.6505529
34.0750788,-117.8164719
42.9581002,-85.6680542
28.6404027,-81.3438759
-0.3012262,36.5229641
35.1495343,-90.0489801
-23.5495183,-46.6382189
42.4811899,-83.1612989
47.4525997,-122.2593132
37.5911196,-122.0207348
19.4303244,-99.1410718
38.2534614,-85.7594213
37.9350395,-122.5240482
39.0943562,-77.1769147
35.7891042,-78.8041696
42.0694062,-88.0048002
39.9238516,-74.9900514
41.7875516,-88.1307637
42.2710333,-83.7266235
41.0508682,-73.5485196
33.9839359,-118.0074050
40.0655246,-74.3943064
36.0336690,-115.0023640
36.7782610,-119.4179324
32.7260705,-97.3210113
28.3995074,-81.5374110
42.2836792,-85.5861646
33.1804507,-117.3676918
44.8739448,-93.4811179
39.1019614,-76.6416130
40.0554761,-75.3335181
45.5063053,-73.5596538
27.7791553,-82.6475371
42.5169132,-83.3117353
39.9765158,-86.0514815
35.4685426,-97.5167960
41.5971014,-93.7264591
37.9159078,-122.0607602
33.2362375,-111.6240315
32.7843057,-79.9205040
43.0021806,-88.0143772
40.8135667,-74.4314961
42.3149251,-83.4180205
39.6187954,-104.9938543
26.3525712,-80.0852787
34.3931799,-118.5424773
33.9997733,-84.1520557
38.9516029,-92.3343965
32.8816214,-97.1829086
32.7835605,-97.1231820
30.4416426,-84.2858799
42.0090409,-88.0961723
35.9940329,-78.8986190
39.8549331,-105.0383042
38.5273511,-90.3810519
35.9130062,-79.0570752
-6.9131021,107.6077428
40.7242206,-73.4000374
1.3508366,103.8202204
39.5298359,-119.8114522
39.0824627,-77.5254436
26.2005846,-80.2507161
41.1350897,-73.3464991
33.9243152,-84.2790095
32.7937056,-116.9878785
35.0844909,-106.6511367
39.8563609,-75.1119671
25.7053497,-80.2834287
45.0486775,-93.4039535
40.2880651,-74.0249913
40.2915217,-74.6823928
43.5870666,-116.1958640
40.5858158,-105.0851437
21.3055709,-157.8568173
31.7587198,-106.4869314
40.5329967,-74.2959514
37.6846487,-121.9035964
33.1369190,-96.8482684
42.6269734,-83.1985475
42.7328466,-84.5336769
33.0182369,-117.2829940
38.8338816,-104.8213634
42.3273715,-71.3628507
37.0902400,-95.7128910
40.8074545,-96.6814163
40.1456119,-75.2832134
36.8115821,-76.2845886
41.2977056,-72.9541456
33.7888322,-84.2675450
41.6003219,-93.6076511
33.0581063,-112.0476423
48.8577655,2.3457984
39.2115193,-76.8503738
39.7294319,-104.8319195
40.1484097,-74.0487353
40.0122326,-74.9318782
36.8529263,-75.9779850
33.9556792,-83.3815783
42.4546611,-83.4235986
41.0942622,-81.5066810
33.1622099,-96.6495486
39.3476104,-76.7722005
41.1307564,-73.9996172
35.9634936,-83.9171275
33.1306953,-117.1243225
44.8869746,-92.9703176
41.8224861,-71.4081060
41.6811684,-86.2389442
47.3460816,-122.2690195
40.4102403,-74.2471196
40.3542310,-74.1156747
13.7310112,100.5133620
-6.3146981,106.8131518
35.6800056,139.7060563
44.7820870,-93.1836725
34.8525673,-82.3920335
44.0517621,-123.0833470
41.7950035,-72.6909232
36.0331164,-86.7827772
34.4219614,-119.6934676
43.6616149,-70.2543140
39.9753520,-105.0932414
41.4517050,-81.8481970
37.5665350,126.9779692
33.4516238,-117.6470245
40.5636246,-74.5260343
32.9501110,-96.8839170
42.5315665,-82.9643414
34.0681202,-117.2268405
34.1641826,-118.8264504
39.7539897,-84.1896571
40.9479843,-74.2734852
34.0003015,-81.0370315
44.4805512,-73.1967836
41.1699096,-73.2181119
41.8342998,-72.5646169
32.7925748,-117.2247429
37.6922361,-97.3375448
40.5942228,-111.8789825
42.7531482,-71.4595449
27.9547452,-82.7909159
30.4507462,-91.1545510
41.8269023,-88.3132386
45.0993246,-93.2744349
39.1653250,-86.5263857
33.9551294,-117.3970651
43.5499749,-96.7003270
42.2133355,-87.9705071
47.7868591,-122.1916044
42.5226012,-70.9078836
-7.2677154,112.7416733
47.9878965,-122.1990185
27.9161039,-82.2484178
40.1130732,-74.9182826
33.6502844,-84.4375800
36.0725413,-79.7944798
26.7083577,-80.0519220
42.2428486,-70.9638145
38.8223862,-77.4201521
-22.9035393,-43.2095869
36.1539816,-95.9927750
40.8671745,-73.3805552
13.7867983,100.6155154
38.7203514,-121.2448842
28.5290504,-81.5564757
27.6648274,-81.5157535
28.2919557,-81.4075710
33.4858128,-86.7992408
32.0626879,-81.1015702
41.7207068,-87.7146184
38.7423884,-77.2191320
30.4127536,-87.2098406
41.5227278,-90.5410787
44.2601703,-88.4138840
38.8813958,-94.8191285
39.3629439,-74.4259267
29.6516344,-82.3248262
42.9331309,-78.7529365
41.3476789,-73.4514062
55.7483495,37.6238504
40.2194914,-74.7935845
33.8830840,-117.5639578
42.1955672,-71.1867696
36.7477272,-119.7723661
41.2436907,-73.0647815
47.2983683,-122.3617379
31.9685988,-99.9018131
38.6101854,-90.5517498
40.1138411,-88.2367026
38.9716689,-95.2352501
3.1342759,101.6755599
45.4277174,-122.7896546
26.4888425,-80.0700819
34.0775017,-84.0464900
33.9725748,-118.1683707
42.4346214,-71.4507142
41.0792730,-85.1393513
30.4948140,-97.6674049
33.6049787,-86.6369663
42.6142514,-71.1238335
38.0529280,-122.2765671
36.3595827,-94.1794760
40.4962027,-88.9924649
42.6772062,-73.7512303
36.9739052,-122.0200796
33.3627780,-112.1686110
40.1672413,-75.1301481
39.4177846,-76.5977887
41.6218424,-87.7797234
35.9250637,-86.8688899
39.7359430,-75.5505086
42.2549394,-71.4497312
52.5234051,13.4113999
40.5255316,-74.6474132
51.0450000,-114.0572222
28.0382683,-81.9478058
26.1388438,-80.3343468
40.2735251,-76.8905459
45.4010913,-75.7051334
41.2183380,-73.9347955
42.5606269,-71.2227764
38.9818043,-76.4996074
40.1004284,-83.1100313
34.7514358,-92.2848499
42.2590571,-71.7908365
47.8052920,-122.3444634
39.0956107,-76.8881444
39.7122291,-86.3767606
29.9867313,-90.2039337
41.7068693,-73.9256480
28.0654872,-80.5993049
40.7619480,-73.0596799
42.9895155,-71.4658844
-0.7892750,113.9213270
44.8994369,-93.6290791
47.5317897,-122.0284103
40.9604890,-72.2086191
42.2985620,-88.2706889
40.1304705,-82.9411099
43.0164474,-88.2321349
33.5095943,-117.1657185
39.4130433,-77.4112680
38.3047222,-122.2988889
39.9186172,-75.3381715
34.1014873,-84.5193754
34.7303688,-86.5861037
39.3310494,-74.5753355
42.4392220,-82.9152794
42.6526391,-83.0084165
42.0166667,-94.3766667
41.5062954,-73.0828842
38.4409558,-122.7167395
34.2257255,-77.9447102
33.3703197,-112.5837766
35.5477465,-80.8283894
25.2644444,55.3116667
41.2741741,-73.8462645
27.8005828,-97.3963810
29.2111177,-81.0235402
-8.6643629,115.2113402
32.4619139,-84.9889334
35.0456297,-85.3096801
42.1017902,-75.9255298
40.6156627,-75.3665255
20.6762823,-103.3473153
43.1835390,-87.9564076
3.5848877,98.6773291
42.1353429,-71.4370659
34.0986574,-117.3558091
39.5655266,-104.7961565
48.7595529,-122.4882249
44.6646870,-93.2282842
39.9682610,-75.6132144
52.3729640,4.8923172
46.7802947,-92.1008330
40.1631208,-105.1063721
34.2659000,-119.2583660
26.6440687,-81.8733120
14.5944461,121.0158265
38.0317136,-84.4951359
40.7935000,-77.8575951
40.3041311,-74.3125254
41.4741657,-81.5239745
40.8803139,-73.0781474
33.9323081,-83.9922040
42.2817795,-71.5848065
33.5689814,-84.3290716
39.9625984,-76.7277450
42.2530481,-83.1796289
39.0558235,-95.6890185
38.6245713,-121.2981447
39.9418774,-74.1481392
21.3778098,-158.0030451
33.8333716,-111.9507042
28.3297017,-80.6728877
38.9985426,-76.8136187
27.3364347,-82.5306527
38.0293059,-78.4766781
34.0050079,-118.8100893
30.6442648,-96.3489138
39.0246051,-84.5856282
36.2561300,-94.1243123
45.6387281,-122.6614861
35.8456213,-86.3902700
-33.8606304,151.2047759
33.5778631,-101.8551665
32.7253248,-114.6243970
42.8932504,-87.8633814
41.6056417,-88.2038183
39.3565774,-84.4973694
42.4439614,-76.5018807
46.7295530,-94.6858998
42.1923158,-88.2930595
25.8456723,-80.3188906
36.1987264,-86.5878606
40.3731594,-74.5198756
42.0584360,-70.1786374
40.5116829,-80.1961084
40.4196225,-79.8507862
45.5223169,-122.4110270
41.3580708,-72.1052786
36.0572774,-94.1658607
46.8768199,-96.7872944
36.0998596,-80.2442160
43.4515758,-80.4999385
-33.4257406,-70.5707399
61.2180556,-149.9002778
42.7261309,-87.7828523
40.0289868,-76.3163173
37.6594499,-77.5133410
31.2303930,121.4737040
41.5311775,-87.4926534
18.4339505,-66.1107003
-34.6119960,-58.3718654
41.2033216,-77.1945247
40.6940441,-89.5908348
40.2862357,-111.6889206
37.2136113,-93.2966431
33.2078221,-97.1251834
39.6945238,-75.7521575
41.9981228,-91.6697869
29.6195398,-95.6319761
40.1210774,-75.4908633
-7.7974692,110.3660317
42.1292241,-80.0850590
47.6587802,-117.4260466
32.9398771,-96.5904837
30.2827904,-81.3953213
41.6050210,-87.9038991
40.6294525,-75.4919833
40.2907354,-75.1320532
43.0741491,-70.7722617
34.6100243,-112.3157210
41.7121662,-71.4333901
42.0873146,-88.2841689
42.0624292,-71.1980067
28.6641522,-81.1904694
30.0080668,-95.2366505
44.0247062,-88.5426136
39.7555430,-105.2210997
36.5968993,-121.8927998
38.7809193,-90.5347792
45.5254108,-122.9761222
37.9753390,-121.7373152
41.5898431,-83.6716028
40.6473883,-74.6021025
41.3805866,-81.4496983
40.4206876,-86.8895385
45.4086344,-122.6307090
41.0052700,28.9769600
38.7289406,-75.0896013
41.6813781,-91.5701626
41.1691866,-81.4073447
39.3722121,-104.8560902
39.3460977,-76.4911709
39.5872222,-78.8425000
43.5521161,-79.6279655
32.0595019,34.7886567
38.5966977,-122.8576868
-37.8090541,144.9666814
43.1900977,-70.8673582
44.5078962,-88.0276415
35.4087517,-80.5795110
43.7844397,-88.7878678
44.0216306,-92.4698992
37.6370897,-120.9950978
25.6732110,-100.3092010
33.8282949,-84.6241472
47.0389674,-122.9047272
34.2694474,-118.7814820
43.2072670,-88.1173261
35.6005903,-82.5504359
36.9989218,-76.3916683
43.1373694,-77.4511946
39.7433898,-74.9635050
41.3638627,-81.5870070
34.4235566,-119.8458205
34.4839010,-114.3224548
32.8795022,-111.7573521
37.6818745,-121.7680088
-6.1839662,106.6244472
39.6417680,-106.5625437
42.8197808,-73.9378693
34.5400242,-112.4685025
35.2219971,-101.8312969
42.3687123,-87.8883936
33.8206669,-116.5300538
36.6777372,-121.6555013
35.2827524,-120.6596156
38.5450037,-121.7381972
44.9428975,-123.0350963
40.6310940,-89.4046016
42.6382471,-71.3790541
41.6619105,-83.5483785
34.9530337,-120.4357191
42.2849919,-89.0839536
34.2073196,-84.1401926
39.6700733,-84.1287424
53.3428873,-6.2693029
32.2163160,-80.7526080
34.8697395,-111.7609896
38.0182689,-121.8514631
41.3376975,-81.8428690
41.3728435,-71.9548793
26.1420358,-81.7948103
35.6528323,-97.4780954
29.9382717,-93.9207205
41.4477307,-74.0284129
40.8566946,-74.6114275
38.4087993,-121.3716178
26.2026892,-98.2316034
42.1832995,-88.1248734
37.4315734,-78.6568942
22.3964280,114.1094970
41.4829063,-72.8231860
35.3732921,-119.0187125
29.7857853,-95.8243956
47.6057968,-122.6698036
48.4330612,-123.3619045
41.1905307,-111.9954203
40.6460622,-111.4979729
30.5174659,-97.8257521
41.8780025,-93.0977020
-6.2474466,107.1484521
37.9745863,-87.5566950
21.1589640,-86.8459370
30.6943566,-88.0430541
40.3878639,-75.9514417
40.4174555,-3.7009102
38.4565458,-122.4189602
42.3516743,-72.5795747
41.1399814,-104.8202462
44.7630567,-85.6206317
42.8806425,-71.3272856
30.0799405,-95.4171601
34.6867846,-118.1541632
33.4758670,-82.0070491
53.5435640,-113.4904520
37.1305012,-121.6543901
32.6098566,-85.4807825
55.6868262,12.5899426
41.4460158,-75.6680767
37.9577016,-121.2907796
-33.0504619,-71.6164515
43.6808561,-72.2879521
42.1154744,-79.2863677
35.5280783,-108.7425843
60.1699539,24.9377301
44.0581728,-121.3153096
32.3199396,-106.7636538
34.9352384,-82.2349045
42.0598134,-70.9512574
41.2558453,-75.8874709
42.7653543,-78.7826007
37.2707022,-76.7074571
38.0411821,-122.1500533
9.9589685,-84.1056329
43.6852710,-79.7599240
36.8252277,-119.7029194
50.1115118,8.6805059
41.6418710,-88.0517270
37.2046429,-80.4126892
41.6345909,-72.6352340
43.0961709,-88.4026315
30.4081673,-86.5283199
35.1113603,-89.7979821
32.5989600,-96.8953654
41.4862009,-70.5977424
41.5772242,-73.4157230
41.2203980,-73.6666194
41.6185317,-88.4455682
38.6587792,-76.8856871
39.2494686,-77.1821271
